股票代码,企业名称,年份,人工智能词频数,大数据词频数,云计算词频数,区块链词频数,数字技术运用词频数
000425,徐工机械,2010,0,0,0,0,0
000426,富龙热电,2010,0,0,0,0,0
000428,华天酒店,2010,0,0,0,0,0
000429,粤高速A,2010,0,0,0,0,0
000430,＊ST张股,2010,0,0,0,0,0
000488,晨鸣纸业,2010,0,0,0,0,8
000498,＊ST丹化,2010,0,0,0,0,0
000501,鄂武商A,2010,0,0,0,0,1
000502,绿景地产,2010,0,0,0,0,0
000503,海虹控股,2010,0,0,0,0,253
000504,＊ST传媒,2010,0,0,2,0,2
000505,ST珠江,2010,0,0,0,0,0
000506,中润投资,2010,0,0,0,0,0
000507,珠海港,2010,0,0,0,0,1
000509,S＊ST华塑,2010,0,0,0,0,0
000510,金路集团,2010,0,0,0,0,0
000511,银基发展,2010,0,0,0,0,0
000513,丽珠集团,2010,0,0,0,0,0
000514,渝开发,2010,0,0,0,0,0
000516,开元控股,2010,0,0,0,0,11
000517,荣安地产,2010,0,0,0,0,0
000518,四环生物,2010,0,0,0,0,0
000519,江南红箭,2010,0,0,0,0,0
000520,长航凤凰,2010,0,0,0,0,0
000521,美菱电器,2010,0,0,0,0,2
000522,白云山A,2010,0,0,0,0,0
000523,广州浪奇,2010,0,0,0,0,0
000524,东方宾馆,2010,0,0,0,0,0
000525,红太阳,2010,0,0,0,0,1
000526,旭飞投资,2010,0,0,0,0,0
000527,美的电器,2010,0,0,0,0,0
000528,柳工,2010,0,0,0,0,0
000529,广弘控股,2010,0,0,0,0,0
000530,大冷股份,2010,0,0,0,0,0
000531,穗恒运A,2010,0,0,0,0,0
000532,力合股份,2010,0,0,0,0,0
000533,万家乐,2010,0,0,0,0,0
000534,万泽股份,2010,0,0,0,0,0
000536,华映科技,2010,0,0,0,0,0
000537,广宇发展,2010,0,0,0,0,0
000538,云南白药,2010,0,0,0,0,11
000539,粤电力A,2010,0,0,0,0,0
000540,中天城投,2010,0,0,0,0,0
000541,佛山照明,2010,0,0,0,0,0
000543,皖能电力,2010,0,0,0,0,0
000544,中原环保,2010,0,0,0,0,0
000545,吉林制药,2010,0,0,0,0,0
000546,光华控股,2010,0,0,0,0,0
000547,闽福发A,2010,0,0,0,0,0
000548,湖南投资,2010,0,0,0,0,0
000550,江铃汽车,2010,0,0,0,0,0
000551,创元科技,2010,0,0,0,0,0
000552,靖远煤电,2010,0,0,0,0,0
000553,沙隆达A,2010,0,0,0,0,0
000554,泰山石油,2010,0,0,0,0,0
000555,ST太光,2010,0,0,0,0,0
000557,＊ST广夏,2010,0,0,0,0,7
000558,莱茵置业,2010,0,0,0,0,0
000559,万向钱潮,2010,0,0,0,0,0
000560,昆百大A,2010,0,0,0,0,0
000561,烽火电子,2010,0,0,0,0,0
000562,宏源证券,2010,0,0,0,0,0
000563,陕国投A,2010,0,0,0,0,0
000564,西安民生,2010,0,0,0,0,0
000565,渝三峡A,2010,0,0,0,0,0
000566,海南海药,2010,0,0,0,0,0
000567,海德股份,2010,0,0,0,0,0
000568,泸州老窖,2010,0,0,0,0,1
000570,苏常柴A,2010,0,0,0,0,0
000571,新大洲A,2010,0,0,0,0,0
000572,海马股份,2010,0,0,0,0,0
000573,粤宏远A,2010,0,0,0,0,0
000576,ST甘化,2010,0,0,0,0,3
000578,盐湖集团,2010,0,0,0,0,0
000581,威孚高科,2010,0,0,0,0,0
000582,北海港,2010,0,0,0,0,0
000584,友利控股,2010,0,0,0,0,0
000585,东北电气,2010,0,0,0,0,3
000586,ST汇源,2010,0,0,0,0,2
000587,S＊ST光明,2010,0,0,0,0,22
000589,黔轮胎A,2010,0,0,0,0,0
000590,紫光古汉,2010,0,0,0,0,0
000591,桐君阁,2010,0,0,0,0,1
000592,中福实业,2010,0,0,0,0,1
000593,大通燃气,2010,0,0,0,0,0
000594,国恒铁路,2010,0,0,0,0,0
000595,西北轴承,2010,0,0,0,0,0
000596,古井贡酒,2010,0,0,0,0,0
000597,东北制药,2010,0,0,0,0,0
000598,兴蓉投资,2010,0,0,0,0,0
000599,青岛双星,2010,0,0,0,0,0
000600,建投能源,2010,0,0,0,0,0
000601,韶能股份,2010,0,0,0,0,0
000602,金马集团,2010,0,0,0,0,0
000603,＊ST威达,2010,0,0,0,0,0
000605,ST四环,2010,0,0,0,0,0
000606,青海明胶,2010,0,0,0,0,0
000607,＊ST华控,2010,0,0,0,0,1
000608,阳光股份,2010,0,0,0,0,0
000609,绵世股份,2010,0,0,0,0,0
000610,西安旅游,2010,0,0,0,0,0
000611,时代科技,2010,0,0,0,0,0
000612,焦作万方,2010,0,0,0,0,0
000613,ST东海A,2010,0,0,0,0,0
000615,湖北金环,2010,0,0,0,0,0
000616,亿城股份,2010,0,0,0,0,0
000617,石油济柴,2010,0,0,0,0,0
000619,海螺型材,2010,0,0,0,0,0
000620,S＊ST圣方,2010,0,0,0,0,0
000622,S＊ST恒立,2010,0,0,0,0,0
000623,吉林敖东,2010,0,0,0,0,1
000625,长安汽车,2010,0,0,0,0,0
000626,如意集团,2010,0,0,0,0,1
000627,天茂集团,2010,0,0,0,0,0
000628,高新发展,2010,0,0,0,0,0
000629,＊ST钒钛,2010,0,0,0,0,4
000630,铜陵有色,2010,0,0,0,0,0
000631,顺发恒业,2010,0,0,0,0,0
000632,三木集团,2010,0,0,0,0,0
000633,ST合金,2010,0,0,0,0,0
000635,英力特,2010,0,0,0,0,0
000636,风华高科,2010,0,0,0,0,1
000637,茂化实华,2010,0,0,0,0,0
000638,万方地产,2010,0,0,0,0,0
000639,西王食品,2010,0,0,0,0,0
000650,仁和药业,2010,0,0,0,0,0
000651,格力电器,2010,0,0,0,0,0
000652,泰达股份,2010,0,0,0,0,0
000655,金岭矿业,2010,0,0,0,0,0
000656,ST东源,2010,0,0,0,0,0
000657,＊ST中钨,2010,0,0,0,0,0
000659,珠海中富,2010,0,0,0,0,0
000661,长春高新,2010,0,0,0,0,0
000662,索芙特,2010,0,0,0,0,0
000663,永安林业,2010,0,0,0,0,0
000665,武汉塑料,2010,0,0,0,0,0
000666,经纬纺机,2010,0,0,0,0,0
000667,名流置业,2010,0,0,0,0,0
000668,荣丰控股,2010,0,0,0,0,0
000669,领先科技,2010,0,0,0,0,0
000670,S＊ST天发,2010,0,0,0,0,0
000671,阳光城,2010,0,0,0,0,1
000672,＊ST铜城,2010,0,0,0,0,0
000673,＊ST当代,2010,0,0,0,0,0
000676,＊ST思达,2010,0,0,0,0,1
000677,山东海龙,2010,0,0,0,0,0
000678,襄阳轴承,2010,0,0,0,0,0
000679,大连友谊,2010,0,0,0,0,0
000680,山推股份,2010,0,0,0,0,0
000681,＊ST远东,2010,0,0,0,0,1
000682,东方电子,2010,0,0,0,0,3
000683,远兴能源,2010,0,0,0,0,0
000685,中山公用,2010,0,0,0,0,0
000686,东北证券,2010,0,0,0,0,0
000687,保定天鹅,2010,0,0,0,0,0
000688,＊ST朝华,2010,0,0,0,0,1
000690,宝新能源,2010,0,0,0,0,0
000691,＊ST亚太,2010,0,0,0,0,0
000692,惠天热电,2010,0,0,0,0,0
000693,S＊ST聚友,2010,0,0,0,0,0
000695,滨海能源,2010,0,0,1,0,0
000697,＊ST偏转,2010,0,0,0,0,0
000698,沈阳化工,2010,0,0,0,0,0
000700,模塑科技,2010,0,0,0,0,0
000701,厦门信达,2010,0,0,5,0,2
000702,正虹科技,2010,0,0,0,0,4
000703,＊ST光华,2010,0,0,0,0,0
000705,浙江震元,2010,0,0,0,0,0
000707,双环科技,2010,0,0,0,0,0
000708,大冶特钢,2010,0,0,0,0,0
000709,河北钢铁,2010,0,0,0,0,0
000710,天兴仪表,2010,0,0,0,0,0
000711,天伦置业,2010,0,0,0,0,0
000712,锦龙股份,2010,0,0,0,0,0
000713,丰乐种业,2010,0,0,0,0,1
000715,中兴商业,2010,0,0,0,0,0
000716,＊ST南方,2010,0,0,0,0,0
000717,韶钢松山,2010,0,0,0,0,0
000718,苏宁环球,2010,0,0,0,0,0
000719,S＊ST鑫安,2010,0,0,0,0,0
000720,ST能山,2010,0,0,0,0,0
000721,西安饮食,2010,0,0,0,0,0
000722,＊ST金果,2010,0,0,0,0,6
000723,美锦能源,2010,0,0,0,0,0
000725,京东方A,2010,0,0,0,0,0
000726,鲁泰A,2010,0,0,0,0,0
000727,华东科技,2010,0,0,2,0,1
000728,国元证券,2010,0,0,0,0,3
000729,燕京啤酒,2010,0,0,0,0,0
000731,四川美丰,2010,0,0,0,0,1
000732,ST三农,2010,0,0,0,0,1
000733,振华科技,2010,0,0,0,0,1
000735,罗牛山,2010,0,0,0,0,0
000736,ST重实,2010,0,0,0,0,0
000737,南风化工,2010,0,0,0,0,0
000738,中航动控,2010,0,0,0,0,0
000739,普洛股份,2010,0,0,0,0,0
000748,长城信息,2010,0,0,0,0,0
000750,SST集琦,2010,0,0,0,0,0
000751,锌业股份,2010,0,0,0,0,0
000752,西藏发展,2010,0,0,0,0,0
000753,漳州发展,2010,0,0,0,0,0
000755,山西三维,2010,0,0,0,0,0
000756,新华制药,2010,0,0,0,0,0
000757,＊ST方向,2010,0,0,0,0,0
000758,中色股份,2010,0,0,0,0,0
000759,中百集团,2010,0,0,0,0,9
000760,＊ST博盈,2010,0,0,0,0,0
000761,本钢板材,2010,0,0,0,0,0
000762,西藏矿业,2010,0,0,0,0,0
000766,通化金马,2010,0,0,0,0,0
000767,漳泽电力,2010,0,0,0,0,0
000768,西飞国际,2010,0,0,0,0,0
000776,广发证券,2010,0,0,0,0,0
000777,中核科技,2010,0,0,0,0,0
000778,新兴铸管,2010,0,0,0,0,1
000779,三毛派神,2010,0,0,0,0,0
000780,平庄能源,2010,0,0,0,0,0
000782,美达股份,2010,0,0,0,0,0
000783,长江证券,2010,0,0,0,0,0
000785,武汉中商,2010,0,0,0,0,4
000786,北新建材,2010,0,0,0,0,0
000787,＊ST创智,2010,0,0,0,0,12
000788,西南合成,2010,0,0,0,0,0
000789,江西水泥,2010,0,0,0,0,0
000790,华神集团,2010,0,0,0,0,0
000791,西北化工,2010,0,0,0,0,0
000792,盐湖钾肥,2010,0,0,0,0,0
000793,华闻传媒,2010,0,0,0,0,8
000795,太原刚玉,2010,0,0,0,0,0
000796,易食股份,2010,0,0,0,0,0
000797,中国武夷,2010,0,0,0,0,0
000798,中水渔业,2010,0,0,0,0,0
000799,酒鬼酒,2010,0,0,0,0,0
000800,一汽轿车,2010,0,0,0,0,0
000801,四川九洲,2010,0,0,0,0,3
000802,北京旅游,2010,0,0,0,0,0
000803,金宇车城,2010,0,0,0,0,0
000805,＊ST炎黄,2010,0,0,0,0,0
000806,银河科技,2010,0,0,0,0,2
000807,云铝股份,2010,0,0,0,0,0
000809,中汇医药,2010,0,0,0,0,1
000810,华润锦华,2010,0,0,0,0,0
000811,烟台冰轮,2010,0,0,0,0,0
000812,陕西金叶,2010,0,0,0,0,0
000813,天山纺织,2010,0,0,0,0,0
000815,美利纸业,2010,0,0,0,0,0
000816,江淮动力,2010,0,0,0,0,0
000818,＊ST化工,2010,0,0,0,0,0
000819,岳阳兴长,2010,0,0,0,0,0
000820,＊ST金城,2010,0,0,0,0,0
000821,京山轻机,2010,0,0,0,0,0
000822,山东海化,2010,0,0,0,0,0
000823,超声电子,2010,0,0,0,0,1
000825,太钢不锈,2010,0,0,0,0,1
000826,桑德环境,2010,0,0,0,0,6
000828,东莞控股,2010,0,0,0,0,0
000829,天音控股,2010,0,0,3,0,8
000830,鲁西化工,2010,0,0,0,0,1
000831,＊ST关铝,2010,0,0,0,0,0
000833,贵糖股份,2010,0,0,0,0,3
000835,四川圣达,2010,0,0,0,0,0
000836,鑫茂科技,2010,0,0,0,0,0
000837,秦川发展,2010,0,0,0,0,0
000838,国兴地产,2010,0,0,0,0,0
000839,中信国安,2010,0,0,0,0,1
000848,承德露露,2010,0,0,0,0,0
000850,华茂股份,2010,0,0,0,0,0
000851,高鸿股份,2010,0,0,4,0,19
000852,江钻股份,2010,0,0,0,0,1
000856,ST唐陶,2010,0,0,0,0,0
000858,五粮液,2010,0,0,0,0,0
000859,国风塑业,2010,0,0,0,0,0
000860,顺鑫农业,2010,0,0,0,0,1
000861,海印股份,2010,0,0,0,0,0
000862,银星能源,2010,0,0,0,0,5
000863,＊ST商务,2010,0,0,2,0,0
000868,安凯客车,2010,0,0,0,0,0
000869,张裕A,2010,0,0,0,0,0
000875,吉电股份,2010,0,0,0,0,0
000876,新希望,2010,0,0,0,0,0
000877,天山股份,2010,0,0,0,0,0
000878,云南铜业,2010,0,0,0,0,0
000880,潍柴重机,2010,0,0,0,0,0
000881,大连国际,2010,0,0,0,0,0
000882,华联股份,2010,0,0,0,0,0
000883,湖北能源,2010,0,0,0,0,0
000885,同力水泥,2010,0,0,0,0,0
000886,海南高速,2010,0,0,0,0,0
000887,中鼎股份,2010,0,0,0,0,0
000888,峨眉山A,2010,0,0,0,0,0
000889,渤海物流,2010,0,0,0,0,2
000890,法尔胜,2010,0,0,0,0,1
000892,ST星美,2010,0,0,0,0,0
000893,东凌粮油,2010,0,0,0,0,0
000895,双汇发展,2010,0,0,0,0,0
000897,津滨发展,2010,0,0,0,0,0
000898,鞍钢股份,2010,0,0,0,0,0
000899,赣能股份,2010,0,0,0,0,0
000900,现代投资,2010,0,0,0,0,0
000901,航天科技,2010,0,0,0,0,1
000902,＊ST中服,2010,0,0,0,0,0
000903,云内动力,2010,0,0,0,0,0
000905,厦门港务,2010,0,0,0,0,1
000906,南方建材,2010,0,0,0,0,10
000908,＊ST天一,2010,0,0,0,0,0
000909,数源科技,2010,0,0,0,0,5
000910,大亚科技,2010,0,0,0,0,0
000911,南宁糖业,2010,0,0,0,0,3
000912,泸天化,2010,0,0,0,0,0
000913,钱江摩托,2010,0,0,0,0,1
000915,山大华特,2010,0,0,0,0,0
000916,华北高速,2010,0,0,0,0,0
000917,电广传媒,2010,0,0,0,0,2
000918,嘉凯城,2010,0,0,0,0,0
000919,金陵药业,2010,0,0,0,0,0
000920,南方汇通,2010,0,0,0,0,0
000921,ST科龙,2010,0,0,0,0,1
000922,＊ST阿继,2010,0,0,0,0,0
000923,河北宣工,2010,0,0,0,0,0
000925,众合机电,2010,0,0,2,0,1
000926,福星股份,2010,0,0,0,0,0
000927,一汽夏利,2010,0,0,0,0,0
000928,中钢吉炭,2010,0,0,0,0,0
000929,兰州黄河,2010,0,0,0,0,0
000930,中粮生化,2010,0,0,0,0,0
000931,中关村,2010,0,0,0,0,1
000932,华菱钢铁,2010,0,0,0,0,2
000933,神火股份,2010,0,0,0,0,0
000935,四川双马,2010,0,0,0,0,0
000936,华西村,2010,0,0,0,0,0
000937,冀中能源,2010,0,0,0,0,0
000938,紫光股份,2010,0,0,2,0,2
000939,凯迪电力,2010,0,0,0,0,0
000948,南天信息,2010,0,0,2,0,8
000949,新乡化纤,2010,0,0,0,0,0
000950,建峰化工,2010,0,0,0,0,0
000951,中国重汽,2010,0,0,0,0,0
000952,广济药业,2010,0,0,0,0,0
000953,＊ST河化,2010,0,0,0,0,0
000955,ST欣龙,2010,0,0,0,0,0
000957,中通客车,2010,0,0,0,0,0
000958,＊ST东热,2010,0,0,0,0,0
000959,首钢股份,2010,0,0,0,0,0
000960,锡业股份,2010,0,0,0,0,1
000961,中南建设,2010,0,0,0,0,0
000962,东方钽业,2010,0,0,0,0,6
000963,华东医药,2010,0,0,0,0,1
000965,天保基建,2010,0,0,0,0,0
000966,长源电力,2010,0,0,0,0,0
000967,上风高科,2010,0,0,0,0,3
000968,煤气化,2010,0,0,0,0,0
000969,安泰科技,2010,0,0,0,0,0
000970,中科三环,2010,0,0,0,0,0
000971,ST迈亚,2010,0,0,0,0,0
000972,新中基,2010,0,0,0,0,0
000973,佛塑股份,2010,0,0,0,0,0
000975,科学城,2010,0,0,0,0,0
000976,＊ST春晖,2010,0,0,0,0,0
000977,浪潮信息,2010,0,0,25,0,1
000978,桂林旅游,2010,0,0,0,0,0
000979,中弘地产,2010,0,0,0,0,1
000980,金马股份,2010,0,0,0,0,0
000981,S＊ST兰光,2010,0,0,0,0,0
000982,中银绒业,2010,0,0,0,0,0
000983,西山煤电,2010,0,0,0,0,0
000985,大庆华科,2010,0,0,0,0,0
000987,广州友谊,2010,0,0,0,0,1
000988,华工科技,2010,0,0,5,0,2
000989,九芝堂,2010,0,0,0,0,0
000990,诚志股份,2010,0,0,0,0,0
000993,闽东电力,2010,0,0,0,0,0
000995,ST皇台,2010,0,0,0,0,0
000996,中国中期,2010,0,0,0,0,0
000997,新大陆,2010,0,2,27,0,4
000998,隆平高科,2010,0,0,0,0,1
000999,华润三九,2010,0,0,0,0,0
001696,宗申动力,2010,0,0,0,0,0
001896,＊ST豫能,2010,0,0,0,0,0
002001,新和成,2010,0,0,0,0,0
002002,ST琼花,2010,0,0,0,0,0
002003,伟星股份,2010,0,0,0,0,0
002004,华邦制药,2010,0,0,0,0,1
002005,德豪润达,2010,0,0,0,0,0
002006,精功科技,2010,0,0,0,0,1
002007,华兰生物,2010,0,0,0,0,0
002008,大族激光,2010,0,0,0,0,1
002009,天奇股份,2010,0,0,3,0,2
002010,传化股份,2010,0,0,0,0,0
002011,盾安环境,2010,0,0,0,0,0
002012,凯恩股份,2010,0,0,0,0,0
002013,中航精机,2010,0,0,0,0,0
002014,永新股份,2010,0,0,0,0,0
002015,霞客环保,2010,0,0,0,0,0
002016,世荣兆业,2010,0,0,0,0,0
002017,东信和平,2010,0,0,6,0,2
002018,华星化工,2010,0,0,0,0,1
002019,鑫富药业,2010,0,0,0,0,0
002020,京新药业,2010,0,0,0,0,0
002021,中捷股份,2010,0,0,0,0,0
002022,科华生物,2010,0,1,0,0,0
002023,海特高新,2010,0,0,0,0,0
002024,苏宁电器,2010,0,0,0,0,0
002025,航天电器,2010,0,0,0,0,0
002026,山东威达,2010,0,0,0,0,0
002027,七喜控股,2010,0,0,0,0,0
002028,思源电气,2010,0,0,0,0,11
002029,七匹狼,2010,0,0,0,0,3
002030,达安基因,2010,0,0,0,0,0
002031,巨轮股份,2010,0,0,0,0,0
002032,苏泊尔,2010,0,0,0,0,0
002033,丽江旅游,2010,0,0,0,0,0
002034,美欣达,2010,0,0,0,0,1
002035,华帝股份,2010,0,0,0,0,5
002036,宜科科技,2010,0,0,0,0,0
002037,久联发展,2010,0,0,0,0,0
002038,双鹭药业,2010,0,0,0,0,0
002039,黔源电力,2010,0,0,0,0,0
002040,南京港,2010,0,0,0,0,0
002041,登海种业,2010,0,0,0,0,0
002042,华孚色纺,2010,0,0,0,0,0
002043,兔宝宝,2010,0,0,0,0,0
002044,江苏三友,2010,0,0,0,0,0
002045,广州国光,2010,0,0,0,0,0
002046,轴研科技,2010,0,0,0,0,0
002047,成霖股份,2010,0,0,0,0,0
002048,宁波华翔,2010,0,0,0,0,0
002049,晶源电子,2010,0,0,3,0,1
002050,三花股份,2010,0,0,0,0,0
002051,中工国际,2010,0,0,0,0,0
002052,同洲电子,2010,0,0,3,0,0
002053,云南盐化,2010,0,0,0,0,0
002054,德美化工,2010,0,0,0,0,0
002055,得润电子,2010,0,0,0,0,0
002056,横店东磁,2010,0,0,0,0,0
002057,中钢天源,2010,0,0,0,0,0
002058,威尔泰,2010,0,0,0,0,0
